,city,date,fare,ride_id,driver_count,type
1830,Lewisland,2019-01-07 17:32,17.57,3770000000000.0,4,Suburban
1831,Lewisland,2019-01-25 11:35,44.61,7560000000000.0,4,Suburban
1832,Lewisland,2019-03-10 2:11,40.27,6280000000000.0,4,Suburban
1833,Lewisland,2019-02-27 18:56,36.26,6390000000000.0,4,Suburban
1834,Lewisland,2019-02-21 23:06,23.3,7500000000000.0,4,Suburban
1835,Lewisland,2019-03-28 1:32,43.77,7960000000000.0,4,Suburban
1836,Lewisland,2019-02-06 20:33,33.22,5530000000000.0,4,Suburban
1837,Lewisland,2019-03-01 4:34,43.77,5010000000000.0,4,Suburban
1838,Lewisland,2019-02-18 12:17,23.87,4510000000000.0,4,Suburban
1839,Lewisland,2019-02-11 9:00,30.56,5330000000000.0,4,Suburban
1840,Lewisland,2019-01-30 14:09,46.7,9370000000000.0,4,Suburban
1841,Lewisland,2019-01-23 18:17,26.69,4360000000000.0,4,Suburban
1842,North Richardhaven,2019-02-18 10:21,41.54,4270000000000.0,1,Suburban
1843,North Richardhaven,2019-04-07 0:32,36.32,5010000000000.0,1,Suburban
1844,North Richardhaven,2019-01-22 14:55,18.45,2630000000000.0,1,Suburban
1845,North Richardhaven,2019-03-03 6:14,18.17,3250000000000.0,1,Suburban
1846,North Richardhaven,2019-01-01 14:52,31.15,7190000000000.0,1,Suburban
1847,North Richardhaven,2019-01-28 23:31,21.85,3780000000000.0,1,Suburban
1848,North Richardhaven,2019-03-14 0:49,13.09,5410000000000.0,1,Suburban
1849,North Richardhaven,2019-04-04 21:05,23.79,1150000000000.0,1,Suburban
1850,North Richardhaven,2019-01-20 5:13,20.89,6070000000000.0,1,Suburban
1851,North Richardhaven,2019-01-19 3:13,41.94,4580000000000.0,1,Suburban
1852,North Richardhaven,2019-02-07 0:21,12.58,1430000000000.0,1,Suburban
1853,North Richardhaven,2019-02-07 13:18,27.02,641000000000.0,1,Suburban
1854,North Richardhaven,2019-01-16 13:38,21.06,1760000000000.0,1,Suburban
1855,North Richardhaven,2019-03-19 5:25,18.01,2800000000000.0,1,Suburban
1856,New Olivia,2019-03-29 2:52,44.12,7720000000000.0,20,Suburban
1857,New Olivia,2019-02-05 19:25,47.15,7740000000000.0,20,Suburban
1858,New Olivia,2019-04-17 19:11,30.81,1520000000000.0,20,Suburban
1859,New Olivia,2019-03-27 1:37,34.65,7350000000000.0,20,Suburban
1860,New Olivia,2019-03-05 22:01,19.21,8460000000000.0,20,Suburban
1861,New Olivia,2019-01-27 12:15,46.97,3200000000000.0,20,Suburban
1862,New Olivia,2019-01-25 12:12,39.12,7570000000000.0,20,Suburban
1863,New Olivia,2019-04-10 6:25,30.41,7890000000000.0,20,Suburban
1864,New Olivia,2019-01-03 9:58,38.31,93262977180.0,20,Suburban
1865,New Olivia,2019-02-06 20:39,13.03,1380000000000.0,20,Suburban
1866,New Olivia,2019-03-19 0:04,33.43,2160000000000.0,20,Suburban
1867,New Olivia,2019-02-03 8:51,42.89,7780000000000.0,20,Suburban
1868,New Olivia,2019-03-22 5:00,24.8,4470000000000.0,20,Suburban
1869,New Olivia,2019-04-10 23:05,48.31,4540000000000.0,20,Suburban
1870,New Olivia,2019-05-07 2:49,15.41,4680000000000.0,20,Suburban
1871,New Olivia,2019-02-05 22:03,35.76,5890000000000.0,20,Suburban
1872,New Olivia,2019-03-27 9:35,34.54,4640000000000.0,20,Suburban
1873,New Shannonberg,2019-03-19 8:13,25.46,375000000000.0,20,Suburban
1874,New Shannonberg,2019-04-20 2:52,30.82,6830000000000.0,20,Suburban
1875,New Shannonberg,2019-02-01 4:31,34.09,8590000000000.0,20,Suburban
1876,New Shannonberg,2019-01-15 12:26,35.34,7450000000000.0,20,Suburban
1877,New Shannonberg,2019-05-05 5:25,16.77,8390000000000.0,20,Suburban
1878,New Shannonberg,2019-02-09 4:01,37.52,3110000000000.0,20,Suburban
1879,New Shannonberg,2019-02-26 12:23,16.39,1110000000000.0,20,Suburban
1880,New Shannonberg,2019-05-03 21:53,34.08,1770000000000.0,20,Suburban
1881,New Shannonberg,2019-05-07 7:08,20.52,8310000000000.0,20,Suburban
1882,New Shannonberg,2019-04-20 3:18,41.85,5510000000000.0,20,Suburban
1883,New Shannonberg,2019-02-18 11:25,21.66,8770000000000.0,20,Suburban
1884,New Shannonberg,2019-04-20 10:09,46.8,592000000000.0,20,Suburban
1885,New Shannonberg,2019-05-02 11:40,13.08,5650000000000.0,20,Suburban
1886,New Shannonberg,2019-02-12 20:27,15.31,9480000000000.0,20,Suburban
1887,New Shannonberg,2019-04-17 20:06,39.47,6600000000000.0,20,Suburban
1888,New Shannonberg,2019-02-26 18:56,24.28,556000000000.0,20,Suburban
1889,New Shannonberg,2019-05-02 21:53,28.99,3410000000000.0,20,Suburban
1890,Nicolechester,2019-02-09 12:26,40.83,85473064902.0,19,Suburban
1891,Nicolechester,2019-04-10 4:41,38.08,8120000000000.0,19,Suburban
1892,Nicolechester,2019-03-08 19:51,16.35,1050000000000.0,19,Suburban
1893,Nicolechester,2019-05-02 19:37,36.59,6820000000000.0,19,Suburban
1894,Nicolechester,2019-03-04 3:06,27.67,1790000000000.0,19,Suburban
1895,Nicolechester,2019-04-05 1:38,19.57,1110000000000.0,19,Suburban
1896,Nicolechester,2019-05-02 19:48,23.06,5830000000000.0,19,Suburban
1897,Nicolechester,2019-01-07 10:41,27.44,1920000000000.0,19,Suburban
1898,Nicolechester,2019-03-14 1:22,47.93,4420000000000.0,19,Suburban
1899,Nicolechester,2019-01-12 22:48,30.79,9520000000000.0,19,Suburban
1900,Nicolechester,2019-02-04 9:41,49.21,4280000000000.0,19,Suburban
1901,Nicolechester,2019-01-08 19:26,26.16,890000000000.0,19,Suburban
1902,Nicolechester,2019-02-10 16:40,37.22,3460000000000.0,19,Suburban
1903,Nicolechester,2019-03-08 15:28,31.71,5160000000000.0,19,Suburban
1904,Nicolechester,2019-03-08 16:35,26.12,1530000000000.0,19,Suburban
1905,Nicolechester,2019-04-28 17:38,34.87,5100000000000.0,19,Suburban
1906,Nicolechester,2019-01-22 14:48,32.03,8090000000000.0,19,Suburban
1907,Nicolechester,2019-03-28 4:12,26.22,123000000000.0,19,Suburban
1908,Nicolechester,2019-05-05 8:45,15.43,8500000000000.0,19,Suburban
1909,Victoriaport,2019-04-21 15:21,12.13,3310000000000.0,16,Suburban
1910,Victoriaport,2019-04-22 12:38,16.31,6070000000000.0,16,Suburban
1911,Victoriaport,2019-02-02 19:14,25.68,9000000000000.0,16,Suburban
1912,Victoriaport,2019-04-02 17:12,12.19,6990000000000.0,16,Suburban
1913,Victoriaport,2019-03-14 3:47,16.5,7110000000000.0,16,Suburban
1914,Victoriaport,2019-01-20 17:06,38.74,120000000000.0,16,Suburban
1915,Victoriaport,2019-01-23 19:59,27.09,333000000000.0,16,Suburban
1916,Victoriaport,2019-02-27 17:13,44.91,6930000000000.0,16,Suburban
1917,Victoriaport,2019-02-24 7:58,45.66,3820000000000.0,16,Suburban
1918,Victoriaport,2019-01-26 8:07,23.94,4200000000000.0,16,Suburban
1919,Victoriaport,2019-03-19 16:48,29.54,3050000000000.0,16,Suburban
1920,Victoriaport,2019-01-15 19:03,14.87,8300000000000.0,16,Suburban
1921,Victoriaport,2019-02-06 16:28,45.86,6840000000000.0,16,Suburban
1922,Victoriaport,2019-01-29 4:04,35.5,2190000000000.0,16,Suburban
1923,South Teresa,2019-01-29 12:51,38.47,5750000000000.0,21,Suburban
1924,South Teresa,2019-02-23 4:35,46.02,4620000000000.0,21,Suburban
1925,South Teresa,2019-04-02 4:02,23.78,296000000000.0,21,Suburban
1926,South Teresa,2019-03-28 4:27,17.5,9670000000000.0,21,Suburban
1927,South Teresa,2019-04-19 7:57,17.27,6680000000000.0,21,Suburban
1928,South Teresa,2019-03-12 5:26,23.46,844000000000.0,21,Suburban
1929,South Teresa,2019-02-12 2:44,33.19,758000000000.0,21,Suburban
1930,South Teresa,2019-03-25 1:20,17.99,7610000000000.0,21,Suburban
1931,South Teresa,2019-02-24 16:51,48.8,8240000000000.0,21,Suburban
1932,South Teresa,2019-04-19 20:01,34.93,9230000000000.0,21,Suburban
1933,South Teresa,2019-03-26 8:11,37.29,850000000000.0,21,Suburban
1934,South Teresa,2019-03-01 13:10,34.24,2690000000000.0,21,Suburban
1935,South Teresa,2019-04-25 11:50,38.81,8760000000000.0,21,Suburban
1936,South Teresa,2019-04-27 14:37,45.77,4660000000000.0,21,Suburban
1937,South Teresa,2019-04-15 8:06,23.06,6620000000000.0,21,Suburban
1938,South Teresa,2019-02-23 16:30,26.28,7870000000000.0,21,Suburban
1939,South Teresa,2019-01-20 8:25,30.37,9590000000000.0,21,Suburban
1940,South Teresa,2019-01-13 15:30,20.93,6770000000000.0,21,Suburban
1941,South Teresa,2019-03-08 5:29,42.68,6550000000000.0,21,Suburban
1942,South Teresa,2019-02-11 15:07,28.64,321000000000.0,21,Suburban
1943,South Teresa,2019-03-05 19:18,32.29,4980000000000.0,21,Suburban
1944,South Teresa,2019-03-09 9:54,25.08,8140000000000.0,21,Suburban
1945,East Aaronbury,2019-03-19 10:43,20.04,4120000000000.0,7,Suburban
1946,East Aaronbury,2019-03-16 11:15,20.59,6150000000000.0,7,Suburban
1947,East Aaronbury,2019-01-27 9:53,28.56,5980000000000.0,7,Suburban
1948,East Aaronbury,2019-04-19 17:18,29.27,7200000000000.0,7,Suburban
1949,East Aaronbury,2019-04-08 18:59,21.29,631000000000.0,7,Suburban
1950,East Aaronbury,2019-02-24 16:37,36.88,9780000000000.0,7,Suburban
1951,East Aaronbury,2019-01-10 8:33,23.02,9270000000000.0,7,Suburban
1952,East Aaronbury,2019-04-04 6:02,16.9,7220000000000.0,7,Suburban
1953,East Aaronbury,2019-04-11 3:24,34.4,6540000000000.0,7,Suburban
1954,Bethanyland,2019-04-01 22:04,38.71,8220000000000.0,22,Suburban
1955,Bethanyland,2019-03-15 19:42,37.09,6240000000000.0,22,Suburban
1956,Bethanyland,2019-02-11 17:43,23.06,4370000000000.0,22,Suburban
1957,Bethanyland,2019-05-03 4:50,40.85,6700000000000.0,22,Suburban
1958,Bethanyland,2019-03-26 18:27,24.27,7250000000000.0,22,Suburban
1959,Bethanyland,2019-02-18 9:31,38.8,9380000000000.0,22,Suburban
1960,Bethanyland,2019-02-03 5:47,22.82,9680000000000.0,22,Suburban
1961,Bethanyland,2019-02-08 19:50,28.27,5520000000000.0,22,Suburban
1962,Bethanyland,2019-03-17 20:29,44.81,4170000000000.0,22,Suburban
1963,Bethanyland,2019-01-25 1:04,41.85,5330000000000.0,22,Suburban
1964,Bethanyland,2019-01-28 8:33,23.73,4130000000000.0,22,Suburban
1965,Bethanyland,2019-04-30 19:49,27.99,9680000000000.0,22,Suburban
1966,Bethanyland,2019-04-17 22:37,28.68,3150000000000.0,22,Suburban
1967,Bethanyland,2019-03-23 21:53,40.07,636000000000.0,22,Suburban
1968,Bethanyland,2019-03-14 9:47,44.31,579000000000.0,22,Suburban
1969,Bethanyland,2019-03-15 13:10,39.66,9770000000000.0,22,Suburban
1970,Bethanyland,2019-03-06 10:01,13.86,8570000000000.0,22,Suburban
1971,Bethanyland,2019-04-02 4:29,34.38,1780000000000.0,22,Suburban
1972,Lake Scott,2019-01-10 11:08,37.96,8130000000000.0,23,Suburban
1973,Lake Scott,2019-04-29 22:08,25.75,4960000000000.0,23,Suburban
1974,Lake Scott,2019-03-26 8:40,26.24,1980000000000.0,23,Suburban
1975,Lake Scott,2019-05-07 12:33,21.72,7630000000000.0,23,Suburban
1976,Lake Scott,2019-01-03 17:02,47.97,8020000000000.0,23,Suburban
1977,Lake Scott,2019-01-30 2:27,48.78,1360000000000.0,23,Suburban
1978,Lake Scott,2019-02-18 1:12,38.47,1400000000000.0,23,Suburban
1979,Lake Scott,2019-01-24 19:21,47.83,6810000000000.0,23,Suburban
1980,Lake Scott,2019-03-16 23:48,28.99,6200000000000.0,23,Suburban
1981,Lake Scott,2019-05-05 5:58,18.48,7990000000000.0,23,Suburban
1982,Lake Scott,2019-05-02 19:14,35.54,8220000000000.0,23,Suburban
1983,Lake Scott,2019-01-24 8:27,23.8,8230000000000.0,23,Suburban
1984,Lake Scott,2019-02-18 11:38,47.37,2730000000000.0,23,Suburban
1985,Lake Scott,2019-03-16 18:07,20.1,5410000000000.0,23,Suburban
1986,Lake Scott,2019-02-02 5:37,26.45,1380000000000.0,23,Suburban
1987,Lake Scott,2019-02-02 14:18,17.55,3950000000000.0,23,Suburban
1988,Lake Scott,2019-02-22 6:26,37.51,2590000000000.0,23,Suburban
1989,Lake Scott,2019-01-11 0:04,23.44,8560000000000.0,23,Suburban
1990,North Jeffrey,2019-02-04 22:35,29.87,7910000000000.0,11,Suburban
1991,North Jeffrey,2019-02-28 8:46,31.14,6800000000000.0,11,Suburban
1992,North Jeffrey,2019-03-07 2:57,29.34,2590000000000.0,11,Suburban
1993,North Jeffrey,2019-02-28 5:55,46.4,7550000000000.0,11,Suburban
1994,North Jeffrey,2019-01-23 23:42,27.11,6330000000000.0,11,Suburban
1995,North Jeffrey,2019-04-09 20:40,21.2,8490000000000.0,11,Suburban
1996,North Jeffrey,2019-01-14 8:29,25.02,4720000000000.0,11,Suburban
1997,North Jeffrey,2019-02-18 20:41,35.03,4480000000000.0,11,Suburban
1998,North Jeffrey,2019-01-10 19:17,33.85,8090000000000.0,11,Suburban
1999,North Jeffrey,2019-02-16 19:18,26.66,7470000000000.0,11,Suburban
2000,North Jeffrey,2019-03-19 6:00,31.16,2460000000000.0,11,Suburban
2001,North Jeffrey,2019-02-21 12:56,22.96,6850000000000.0,11,Suburban
2002,North Jeffrey,2019-04-27 10:17,20.41,903000000000.0,11,Suburban
2003,Rodriguezview,2019-03-27 19:44,49.65,8750000000000.0,20,Suburban
2004,Rodriguezview,2019-04-20 0:03,23.58,3290000000000.0,20,Suburban
2005,Rodriguezview,2019-02-17 14:10,22.76,2750000000000.0,20,Suburban
2006,Rodriguezview,2019-02-15 10:47,45.4,520000000000.0,20,Suburban
2007,Rodriguezview,2019-01-09 11:55,29.19,38504866921.0,20,Suburban
2008,Rodriguezview,2019-05-01 9:45,26.92,1690000000000.0,20,Suburban
2009,Rodriguezview,2019-05-05 20:48,25.19,5110000000000.0,20,Suburban
2010,Rodriguezview,2019-04-24 8:08,18.22,6270000000000.0,20,Suburban
2011,Rodriguezview,2019-04-28 0:56,26.61,4840000000000.0,20,Suburban
2012,Rodriguezview,2019-01-12 2:10,26.41,899000000000.0,20,Suburban
2013,Rodriguezview,2019-02-19 8:21,42.1,4260000000000.0,20,Suburban
2014,Rodriguezview,2019-04-22 20:56,44.68,1140000000000.0,20,Suburban
2015,Rodriguezview,2019-04-07 3:41,13.71,4670000000000.0,20,Suburban
2016,Rodriguezview,2019-02-14 1:59,30.39,9180000000000.0,20,Suburban
2017,Rodriguezview,2019-02-21 1:34,36.37,4980000000000.0,20,Suburban
2018,Sotoville,2019-03-29 22:38,34.97,7310000000000.0,10,Suburban
2019,Sotoville,2019-04-22 1:33,46.5,7090000000000.0,10,Suburban
2020,Sotoville,2019-01-25 6:31,24.13,7370000000000.0,10,Suburban
2021,Sotoville,2019-04-23 20:31,34.87,99483095214.0,10,Suburban
2022,Sotoville,2019-01-01 2:07,24.07,7830000000000.0,10,Suburban
2023,Sotoville,2019-03-28 19:16,34.03,4000000000000.0,10,Suburban
2024,Sotoville,2019-04-22 3:14,31.24,947000000000.0,10,Suburban
2025,Sotoville,2019-04-27 19:45,28.84,9910000000000.0,10,Suburban
2026,Sotoville,2019-01-21 10:21,34.06,570000000000.0,10,Suburban
2027,Sotoville,2019-01-02 0:13,44.71,9900000000000.0,10,Suburban
2028,Sotoville,2019-03-13 16:06,14.36,8630000000000.0,10,Suburban
2029,South Brenda,2019-04-28 4:21,27.86,5860000000000.0,1,Suburban
2030,South Brenda,2019-04-21 3:08,17.8,3500000000000.0,1,Suburban
2031,South Brenda,2019-01-19 0:13,44.36,6110000000000.0,1,Suburban
2032,South Brenda,2019-01-10 0:17,47.52,3070000000000.0,1,Suburban
2033,South Brenda,2019-02-19 12:50,29.37,676000000000.0,1,Suburban
2034,South Brenda,2019-01-03 21:29,19.99,5350000000000.0,1,Suburban
2035,South Brenda,2019-01-16 3:08,20.27,3320000000000.0,1,Suburban
2036,South Brenda,2019-03-23 2:01,40.53,2620000000000.0,1,Suburban
2037,South Brenda,2019-02-19 18:08,45.55,1090000000000.0,1,Suburban
2038,South Brenda,2019-01-01 12:32,25.56,2610000000000.0,1,Suburban
2039,South Brenda,2019-03-21 22:45,49.59,3890000000000.0,1,Suburban
2040,South Brenda,2019-01-16 13:20,47.66,4360000000000.0,1,Suburban
2041,South Brenda,2019-03-04 1:04,16.6,2240000000000.0,1,Suburban
2042,South Brenda,2019-01-28 11:55,30.98,6000000000000.0,1,Suburban
2043,South Brenda,2019-01-05 14:49,47.38,2890000000000.0,1,Suburban
2044,South Brenda,2019-02-13 15:40,31.67,7820000000000.0,1,Suburban
2045,South Brenda,2019-02-14 7:07,16.86,5980000000000.0,1,Suburban
2046,South Brenda,2019-04-10 20:04,35.83,4340000000000.0,1,Suburban
2047,South Brenda,2019-03-08 11:06,41.85,6400000000000.0,1,Suburban
2048,South Brenda,2019-04-26 23:15,33.74,1470000000000.0,1,Suburban
2049,South Brenda,2019-04-27 7:34,30.28,7030000000000.0,1,Suburban
2050,South Brenda,2019-02-18 6:29,41.32,9770000000000.0,1,Suburban
2051,South Brenda,2019-03-19 19:25,48.98,8690000000000.0,1,Suburban
2052,South Brenda,2019-04-25 7:08,23.6,1780000000000.0,1,Suburban
2053,Port Shane,2019-04-09 15:34,27.66,4020000000000.0,7,Suburban
2054,Port Shane,2019-04-23 16:05,42.26,8340000000000.0,7,Suburban
2055,Port Shane,2019-03-02 12:06,14.95,2800000000000.0,7,Suburban
2056,Port Shane,2019-03-26 4:33,19.03,6010000000000.0,7,Suburban
2057,Port Shane,2019-03-15 12:09,31.58,2550000000000.0,7,Suburban
2058,Port Shane,2019-03-17 5:25,20.74,7230000000000.0,7,Suburban
2059,Port Shane,2019-04-24 10:06,45.92,5390000000000.0,7,Suburban
2060,Port Shane,2019-01-28 15:34,45.7,5720000000000.0,7,Suburban
2061,Port Shane,2019-04-06 11:22,43.21,1910000000000.0,7,Suburban
2062,Port Shane,2019-01-15 18:16,33.95,5360000000000.0,7,Suburban
2063,Port Shane,2019-02-16 17:52,22.81,8250000000000.0,7,Suburban
2064,Port Shane,2019-03-23 9:36,18.58,3260000000000.0,7,Suburban
2065,Port Shane,2019-02-16 3:35,29.99,3150000000000.0,7,Suburban
2066,Port Shane,2019-03-27 11:55,28.8,4400000000000.0,7,Suburban
2067,Port Shane,2019-04-18 0:52,12.05,1550000000000.0,7,Suburban
2068,Port Shane,2019-03-17 0:39,47.75,1420000000000.0,7,Suburban
2069,Port Shane,2019-03-19 12:25,40.39,910000000000.0,7,Suburban
2070,Port Shane,2019-01-30 20:43,49.52,8260000000000.0,7,Suburban
2071,Port Shane,2019-04-03 22:33,15.59,127000000000.0,7,Suburban
2072,North Timothy,2019-04-06 10:06,38.39,4780000000000.0,7,Suburban
2073,North Timothy,2019-04-29 23:10,29.39,6610000000000.0,7,Suburban
2074,North Timothy,2019-04-20 7:06,46.24,2790000000000.0,7,Suburban
2075,North Timothy,2019-01-22 2:35,48.45,5700000000000.0,7,Suburban
2076,North Timothy,2019-01-14 16:59,15.06,1240000000000.0,7,Suburban
2077,North Timothy,2019-01-17 20:12,40.87,1506044208.0,7,Suburban
2078,North Timothy,2019-02-25 0:01,22.27,8600000000000.0,7,Suburban
2079,North Timothy,2019-05-07 14:00,26.3,4910000000000.0,7,Suburban
2080,North Timothy,2019-04-14 18:06,41.17,2440000000000.0,7,Suburban
2081,North Timothy,2019-02-16 17:53,14.94,7960000000000.0,7,Suburban
2082,North Timothy,2019-02-24 13:40,12.86,3760000000000.0,7,Suburban
2083,North Timothy,2019-04-18 0:06,26.98,3680000000000.0,7,Suburban
2084,North Timothy,2019-02-19 14:30,22.97,8120000000000.0,7,Suburban
2085,North Timothy,2019-04-24 12:24,37.71,4500000000000.0,7,Suburban
2086,North Timothy,2019-03-17 8:33,45.33,1760000000000.0,7,Suburban
2087,Veronicaberg,2019-01-19 23:24,19.28,2350000000000.0,20,Suburban
2088,Veronicaberg,2019-04-24 19:16,49.45,5880000000000.0,20,Suburban
2089,Veronicaberg,2019-02-02 3:49,26.42,8460000000000.0,20,Suburban
2090,Veronicaberg,2019-01-18 10:33,33.04,4340000000000.0,20,Suburban
2091,Veronicaberg,2019-01-08 16:01,30.66,7840000000000.0,20,Suburban
2092,Veronicaberg,2019-02-05 20:42,46.91,3270000000000.0,20,Suburban
2093,Veronicaberg,2019-04-25 18:21,24.51,6530000000000.0,20,Suburban
2094,Veronicaberg,2019-01-20 5:00,22.02,4110000000000.0,20,Suburban
2095,Veronicaberg,2019-05-07 13:31,42.48,3340000000000.0,20,Suburban
2096,Veronicaberg,2019-02-09 6:55,26.39,1330000000000.0,20,Suburban
2097,Veronicaberg,2019-01-11 16:25,31.26,8820000000000.0,20,Suburban
2098,Veronicaberg,2019-01-31 2:16,23.41,4300000000000.0,20,Suburban
2099,Veronicaberg,2019-01-18 18:40,44.05,1680000000000.0,20,Suburban
2100,Veronicaberg,2019-01-29 3:50,48.05,5230000000000.0,20,Suburban
2101,Veronicaberg,2019-04-23 20:34,47.51,9510000000000.0,20,Suburban
2102,Veronicaberg,2019-03-28 11:03,26.01,5590000000000.0,20,Suburban
2103,Veronicaberg,2019-04-02 3:59,16.63,4530000000000.0,20,Suburban
2104,Williamsonville,2019-01-09 23:59,48.73,6510000000000.0,2,Suburban
2105,Williamsonville,2019-02-01 17:54,38.9,1250000000000.0,2,Suburban
2106,Williamsonville,2019-01-17 1:26,28.65,6110000000000.0,2,Suburban
2107,Williamsonville,2019-02-12 17:54,26.49,8220000000000.0,2,Suburban
2108,Williamsonville,2019-03-19 8:30,44.85,9120000000000.0,2,Suburban
2109,Williamsonville,2019-02-19 7:48,22.23,1780000000000.0,2,Suburban
2110,Williamsonville,2019-01-30 5:20,36.81,8090000000000.0,2,Suburban
2111,Williamsonville,2019-01-14 7:33,40.72,7260000000000.0,2,Suburban
2112,Williamsonville,2019-04-04 3:48,18.77,7550000000000.0,2,Suburban
2113,Williamsonville,2019-05-07 19:45,26.11,2820000000000.0,2,Suburban
2114,Williamsonville,2019-03-06 3:55,25.69,876000000000.0,2,Suburban
2115,Williamsonville,2019-04-25 17:18,32.93,556000000000.0,2,Suburban
2116,Williamsonville,2019-03-22 3:05,38.41,1340000000000.0,2,Suburban
2117,Williamsonville,2019-04-28 19:35,16.96,9630000000000.0,2,Suburban
2118,Lewishaven,2019-04-19 1:08,21.92,7110000000000.0,23,Suburban
2119,Lewishaven,2019-04-20 3:54,21.23,8140000000000.0,23,Suburban
2120,Lewishaven,2019-04-27 2:28,14.01,6520000000000.0,23,Suburban
2121,Lewishaven,2019-01-15 15:04,22.44,9660000000000.0,23,Suburban
2122,Lewishaven,2019-03-02 7:48,33.22,810000000000.0,23,Suburban
2123,Lewishaven,2019-01-02 17:52,20.68,8840000000000.0,23,Suburban
2124,Lewishaven,2019-01-18 4:09,32.13,2820000000000.0,23,Suburban
2125,Lewishaven,2019-02-22 14:40,20.35,3260000000000.0,23,Suburban
2126,Lewishaven,2019-01-20 12:47,35.0,5770000000000.0,23,Suburban
2127,Lewishaven,2019-04-27 7:18,18.56,4920000000000.0,23,Suburban
2128,Lewishaven,2019-04-12 15:01,49.15,6410000000000.0,23,Suburban
2129,Lewishaven,2019-03-29 7:24,14.21,126000000000.0,23,Suburban
2130,Lake Ann,2019-02-14 17:13,42.13,6190000000000.0,3,Suburban
2131,Lake Ann,2019-04-30 11:42,14.56,5470000000000.0,3,Suburban
2132,Lake Ann,2019-03-06 8:49,13.61,1260000000000.0,3,Suburban
2133,Lake Ann,2019-05-07 20:40,24.89,7360000000000.0,3,Suburban
2134,Lake Ann,2019-01-15 19:40,28.15,3600000000000.0,3,Suburban
2135,Lake Ann,2019-01-24 6:29,32.31,2990000000000.0,3,Suburban
2136,Lake Ann,2019-02-16 7:08,39.8,1710000000000.0,3,Suburban
2137,Lake Ann,2019-03-30 17:23,23.87,5130000000000.0,3,Suburban
2138,Lake Ann,2019-01-10 4:20,18.22,2900000000000.0,3,Suburban
2139,Lake Ann,2019-02-08 10:30,40.27,3080000000000.0,3,Suburban
2140,Lake Ann,2019-03-13 5:28,45.43,336000000000.0,3,Suburban
2141,Lake Ann,2019-05-02 6:15,47.44,9070000000000.0,3,Suburban
2142,Grayville,2019-04-06 3:38,18.11,6200000000000.0,2,Suburban
2143,Grayville,2019-04-28 11:40,43.22,6020000000000.0,2,Suburban
2144,Grayville,2019-02-19 19:52,19.52,9230000000000.0,2,Suburban
2145,Grayville,2019-03-14 23:10,25.12,3750000000000.0,2,Suburban
2146,Grayville,2019-02-13 6:07,48.59,4960000000000.0,2,Suburban
2147,Grayville,2019-04-14 21:00,49.85,9370000000000.0,2,Suburban
2148,Grayville,2019-01-03 13:04,12.6,8660000000000.0,2,Suburban
2149,Grayville,2019-02-18 10:30,12.55,1000000000000.0,2,Suburban
2150,Grayville,2019-02-26 12:59,12.64,544000000000.0,2,Suburban
2151,Grayville,2019-03-05 12:31,14.15,3500000000000.0,2,Suburban
2152,Grayville,2019-03-20 5:36,35.34,3550000000000.0,2,Suburban
2153,Grayville,2019-01-07 20:09,34.62,8240000000000.0,2,Suburban
2154,Grayville,2019-01-25 10:17,39.35,6110000000000.0,2,Suburban
2155,Grayville,2019-01-20 19:11,24.53,6950000000000.0,2,Suburban
2156,Grayville,2019-05-01 14:27,26.26,6820000000000.0,2,Suburban
2157,Colemanland,2019-04-20 2:52,20.83,2980000000000.0,23,Suburban
2158,Colemanland,2019-03-05 4:33,13.39,8890000000000.0,23,Suburban
2159,Colemanland,2019-03-02 2:11,36.81,117000000000.0,23,Suburban
2160,Colemanland,2019-02-20 4:19,43.09,8700000000000.0,23,Suburban
2161,Colemanland,2019-01-01 0:46,47.74,2220000000000.0,23,Suburban
2162,Colemanland,2019-02-21 22:04,30.97,4050000000000.0,23,Suburban
2163,Colemanland,2019-02-01 20:59,16.11,7600000000000.0,23,Suburban
2164,Colemanland,2019-02-28 21:02,35.07,8310000000000.0,23,Suburban
2165,Colemanland,2019-02-26 17:44,32.7,7020000000000.0,23,Suburban
2166,Colemanland,2019-04-29 7:09,34.77,300000000000.0,23,Suburban
2167,Colemanland,2019-04-23 17:09,16.1,3630000000000.0,23,Suburban
2168,Colemanland,2019-04-22 7:16,31.43,8430000000000.0,23,Suburban
2169,Colemanland,2019-04-16 18:17,42.08,9750000000000.0,23,Suburban
2170,Colemanland,2019-01-11 0:28,49.28,4060000000000.0,23,Suburban
2171,Colemanland,2019-02-16 3:51,15.04,4030000000000.0,23,Suburban
2172,Colemanland,2019-02-10 3:12,35.76,8310000000000.0,23,Suburban
2173,Colemanland,2019-02-19 2:23,23.45,1220000000000.0,23,Suburban
2174,Colemanland,2019-01-22 10:21,46.43,3160000000000.0,23,Suburban
2175,Colemanland,2019-04-05 5:23,43.91,389000000000.0,23,Suburban
2176,Colemanland,2019-01-19 15:24,24.4,6650000000000.0,23,Suburban
2177,Colemanland,2019-05-04 4:24,12.62,4900000000000.0,23,Suburban
2178,Colemanland,2019-01-10 6:49,27.7,8700000000000.0,23,Suburban
2179,West Kimmouth,2019-01-04 10:24,20.69,1690000000000.0,4,Suburban
2180,West Kimmouth,2019-01-13 20:10,19.47,6500000000000.0,4,Suburban
2181,West Kimmouth,2019-02-08 21:11,27.93,652000000000.0,4,Suburban
